,module_short,func_short,mean_cpu,std_cpu
1,mri_ca_register,gcamSmoothnessEnergy_new,687.5651540454545,227.29507037422732
2,mri_ca_register,different_neighbor_labels,558.939477325,430.06711025081313
3,mri_ca_register,gcamComputeMetricProperties,539.8254868,390.2777263605983
4,mri_ca_register,MRIconvolve1d,377.5907860357143,248.27268402722888
5,mri_ca_register,gcamJacobianTermAtNode,335.78179435000004,28.276499944793564
6,mri_ca_register,__libm_log_l9,188.31944615,11.578788701361464
7,mri_ca_register,gcamApplyGradient,177.29483635,11.97701816481197
8,mri_ca_register,MRIconvolve1d.extracted.160,160.10225150000002,16.570526762433136
9,mri_ca_register,__libm_exp_l9,159.17357655,11.814260721021661
10,mri_ca_register,MRIgetVoxVal,155.21504905,20.377159944146644
11,mri_ca_register,gcamUndoGradient,145.2191059,10.50739397718997
12,mri_ca_register,VectorTripleProduct,139.46836825,8.942725002336351
13,mri_ca_register,GCAMwriteMRI,126.16616995,10.404651218372807
14,mri_ca_register,gcamSmoothnessTerm,124.44711576190477,30.500363626472318
15,mri_ca_register,MRIconvolve1d.extracted.169,115.84319955000001,11.68091991311802
16,mri_ca_register,remove_label_outliers,106.36672659999999,14.317620315207527
17,mri_ca_register,MRIsampleVolumeFrame,101.9100241,7.510678799744709
18,mri_ca_register,gcamJacobianEnergy,101.33383142307692,57.24936815182705
19,mri_ca_register,gcamLogLikelihoodEnergy,95.58268545,6.846543415685526
20,mri_ca_register,gcamReadMRI,86.9895279,8.60792235232969
21,mri_ca_register,gcamLabelEnergy,83.38933985,7.377733957258495
22,mri_ca_register,MRIsetVoxVal,82.0113562,6.489477551922369
23,mri_ca_register,gcamJacobianTerm.extracted.564,49.3765584,4.293501039455703
24,mri_ca_register,GCAmahDist,44.1204819,3.1425071879692013
25,mri_ca_register,nint,36.9271121,1.053934656729466
26,mri_ca_register,MRIconvolve1dByte,34.072164550000004,0.4355427751060766
27,mri_ca_register,gcamLabelTermMainLoop,26.756003800000002,2.752994744837522
28,mri_ca_register,VLSTcreate,25.49905045,6.728857579555149
29,mris_sphere,XYZApproxAngle_knownLength,367.19549969999997,111.29633639791969
30,mris_sphere,MRISMP_computeVertexDistancesWkr,178.87764766666666,68.20058389662907
31,mris_sphere,SseTerms_MRIS::DistanceError,172.8947794074074,115.10663837964343
32,mris_sphere,MRISMP_computeTriangleProperties.extracted.626,146.58405654999999,38.58994719096639
33,mris_sphere,mrismp_NormalFace,137.8518268,38.73894316882255
34,mris_sphere,fastApproxAtan2f,112.9644517,31.447637032075686
35,mris_sphere,MRISaverageGradients,104.770241525,99.37629342863706
36,mris_sphere,mrisComputeDistanceTerm,96.83942775000001,51.353770309607036
37,mris_sphere,MRISMP_load,83.03901725,20.158075243607858
38,mris_sphere,MRISMP_unload,76.20924485,19.302773891225375
39,mris_sphere,MRISMP_computeAvgInterVertexDist,74.8858941,21.395303242320185
40,mris_sphere,mrisOrientEllipsoid.extracted.578,59.4554543,16.90223907823796
41,mris_sphere,MRISMP_computeNormals,41.865068825,45.32905581691968
42,mris_sphere,MRISsampleDistances_new,37.40949515,4.254679248547035
43,mris_sphere,MRISprojectOntoSphereWkr,32.72776095,8.321916460465092
44,mris_sphere,__libm_acos_l9,31.927888000000003,4.5914786680822
45,mris_sphere,MRISMP_computeTriangleProperties,30.956417952380953,12.160738265608039
46,mris_sphere,VectorTripleProduct,27.11484575,6.953702978727604
47,mris_sphere,mrismp_OrientEllipsoid,26.170668952380954,10.584720011865508
48,mris_place_surface,MatrixMultiply_wkr,235.9940278,23.639712422718684
49,mris_place_surface,mhtVoxelList_SampleTriangle,185.54895615,17.966312191009656
50,mris_place_surface,MRIsampleVolume,182.81605,22.92398745637938
51,mris_place_surface,MRIS_HASH_TABLE_IMPL::mhtDoesTriangleVoxelListIntersect,164.8995255,16.95164084335976
52,mris_place_surface,mhtVoxelList_AddPath,116.64759959999999,10.743508658874719
53,mris_place_surface,MRISmeasureCorticalThickness,105.00253685,12.021575356130803
54,mris_place_surface,MRISvertexCoord2XYZ,71.2115297,9.307835254246378
55,mris_place_surface,tri_tri_intersect,68.90160879999999,6.489537032359053
56,mris_place_surface,MRIS_HASH_TABLE_NoSurface::makeAndAcqBucket,63.1506231,8.801933566874785
57,mris_place_surface,mhtVoxelList_Add,59.45194755,58.54093732954743
58,mris_place_surface,MRIS_HASH_TABLE_NoSurface::mhtAddFaceOrVertexAtVoxIx,45.075977699999996,5.808280620644554
59,mris_place_surface,MRIS_HASH_TABLE_NoSurface::~MRIS_HASH_TABLE_NoSurface,37.95652615,3.182712224700867
60,mris_place_surface,v3p_netlib_sqrsl_,36.00545275,3.844587013351916
61,mris_place_surface,mrisAverageSignedGradients.extracted.748,34.0293182,4.601581430629481
62,mris_place_surface,MRIsampleVolumeDerivativeScale,31.1941664,3.6690565906972448
63,mris_place_surface,MRIS_HASH_TABLE_IMPL::MHTexpandToTouchingFaces,30.440398825,28.345687152168146
64,mris_place_surface,v3p_netlib_saxpy_,26.3608297,2.490582240621006
65,mris_place_surface,mrisComputeQuadraticCurvatureTerm,25.699277799999997,2.9077452695257047
66,mris_register,MRISaverageGradients,346.070309975,351.8322002599294
67,mris_register,MRISPfunctionVal_radiusR,148.8170543,18.207115288978457
68,mris_register,fastApproxAtan2f,105.29847709999999,15.299760853370653
69,mris_register,mrismp_NormalFace,97.40220655,17.109057275703933
70,mris_register,MRISMP_computeTriangleProperties.extracted.626,96.2119172,18.41585912149144
71,mris_register,MRISPblur_new,64.67989844444445,58.663794070235205
72,mris_register,SseTerms_MRIS::CorrelationError,61.426221476190484,16.98534694354494
73,mris_register,SseTerms_MRIS::DistanceError,54.1235484,29.068035751402046
74,mris_register,MRISMP_load,51.99169594999999,9.527875439995775
75,mris_register,MRISMP_unload,47.999584049999996,8.987099696751566
76,mris_register,mrisOrientEllipsoid.extracted.578,46.8827159,9.149690378664243
77,mris_register,MRISMP_computeNormals,33.6432852,34.794869880254936
78,mris_register,XYZApproxAngle_knownLength,33.20037215,6.636757437980017
79,mris_register,MRISMP_computeAvgInterVertexDist,30.407070599999997,5.780210999548441
80,mris_register,__libm_atan2f_l9,28.27557225,3.9898959991775405
81,mri_ca_label,MRIgetVoxVal,221.13542769999998,17.125048485553034
82,mri_ca_label,nint,197.34864125,20.861313087600976
83,mri_ca_label,GCAvoxelGibbsLogPosterior,133.46128785000002,17.544435766851585
84,mri_ca_label,MRIsampleVolumeType,109.4429503,10.50565710370493
85,mri_ca_label,TransformSample,109.39333715000001,11.29260482279211
86,mri_ca_label,MRIsampleVolumeFrameType,74.62102254999999,5.724244279418953
87,mri_ca_label,gcaGetLabelHistogram,63.698904000000006,2.7288020368358072
88,mri_ca_label,MRIsampleVolume,60.65426575,6.404551241560195
89,mri_ca_label,__libm_logf_l9,49.2079193,7.302915591376084
90,mri_ca_label,MRIcomputeVoxelPermutation,40.608498350000005,2.597858941064499
91,mri_ca_label,GCAsourceVoxelToPrior,40.266696,4.78995767662159
92,mri_ca_label,GCAbuildMostLikelyVolumeForStructure,37.51198005,1.5566231718004726
93,mri_ca_label,AffineMM,29.93897285,3.5985786781416365
94,mri_ca_label,__libm_log_l9,25.55443945,3.6496836493319806
95,libc-2.31.so,posix_memalign,217.10146294999998,15.847707151421622
96,libc-2.31.so,realloc,190.164779,31.214065595947982
97,libc-2.31.so,__libc_calloc,138.03325235,10.232369135461251
98,libc-2.31.so,func@0x96a70,134.29741128571428,13.124363901718937
99,libc-2.31.so,func@0x96840,101.38059495,68.72819405049431
100,libc-2.31.so,__libc_fork,87.8658394,5.66038271441872
101,libc-2.31.so,__libc_malloc,79.068953,14.202565532940527
102,libc-2.31.so,func@0xacbd4,38.179853117647056,2.9164696821397564
103,libc-2.31.so,func@0xbbeb4,36.896494,
104,libc-2.31.so,cfree,35.085293300000004,3.817595423931005
105,libc-2.31.so,fread,32.7530724,3.400757311577454
106,libc-2.31.so,func@0x18b654,30.3301382,1.832088366747303
107,libiomp5.so,omp_set_lock,352.19734595,36.67624792105069
108,libiomp5.so,omp_get_thread_num,270.66033600000003,21.70079735305821
109,libiomp5.so,omp_unset_lock,262.77961245,27.719720707615654
110,libiomp5.so,omp_destroy_lock,62.579782550000004,7.489351689621093
111,libiomp5.so,omp_init_lock,52.274360200000004,6.2355774265642765
